"","home.team","home.ctry","away.team","away.ctry","match","tournament","round",""
"52","AS Saint-Étienne","Fra","Bayern München","Ger","0-2","CHAMPIONS CUP","Semi Finals","1975"
"53","Leeds United","Eng","FC Barcelona","Esp","2-1","CHAMPIONS CUP","Semi Finals","1975"
"54","Leeds United","Eng","FC Barcelona","Esp","1-1","CHAMPIONS CUP","Semi Finals","1975"
"55","Bayern München","Ger","Leeds United","Eng","2-0","CHAMPIONS CUP","Final","1975"
"56","Liverpool","Eng","Strømsgodset IF","Nor","11-0","CUP WINNERS CUP","Round 1","1975"
"57","Liverpool","Eng","Strømsgodset IF","Nor","1-0","CUP WINNERS CUP","Round 1","1975"
"58","Dundee United","Sco","Jiul Petrosani","Rom","3-0","CUP WINNERS CUP","Round 1","1975"
"59","Dundee United","Sco","Jiul Petrosani","Rom","0-2","CUP WINNERS CUP","Round 1","1975"
"60","Ferencváros","Hun","Cardiff City","Wal","2-0","CUP WINNERS CUP","Round 1","1975"
"61","Ferencváros","Hun","Cardiff City","Wal","4-1","CUP WINNERS CUP","Round 1","1975"
"62","Bursaspor","Tur","Finn Harps","Irl","4-2","CUP WINNERS CUP","Round 1","1975"
"63","Bursaspor","Tur","Finn Harps","Irl","0-0","CUP WINNERS CUP","Round 1","1975"
"64","Sliema Wanderers","Mlt","Reipas Lahti","Fin","2-0","CUP WINNERS CUP","Round 1","1975"
"65","Sliema Wanderers","Mlt","Reipas Lahti","Fin","1-4","CUP WINNERS CUP","Round 1","1975"
"66","Dinamo Kiev","URS","CSKA Sofia","Bul","1-0","CUP WINNERS CUP","Round 1","1975"
"67","Dinamo Kiev","URS","CSKA Sofia","Bul","1-0","CUP WINNERS CUP","Round 1","1975"
"68","Malmö FF","Swe","FC Sion","Sui","1-0","CUP WINNERS CUP","Round 1","1975"
"69","Malmö FF","Swe","FC Sion","Sui","0-1","CUP WINNERS CUP","Round 1","1975"
"70","Gwardia Warsaw","Pol","Bologna","Ita","2-1","CUP WINNERS CUP","Round 1","1975"
"71","Gwardia Warsaw","Pol","Bologna","Ita","1-2","CUP WINNERS CUP","Round 1","1975"
"72","Slavia Praha","TCH","Carl Zeiss Jena","GDR","1-0","CUP WINNERS CUP","Round 1","1975"
"73","Slavia Praha","TCH","Carl Zeiss Jena","GDR","0-1","CUP WINNERS CUP","Round 1","1975"
"74","Waregem","Bel","Austria Wien","Aut","2-1","CUP WINNERS CUP","Round 1","1975"
"75","Waregem","Bel","Austria Wien","Aut","1-4","CUP WINNERS CUP","Round 1","1975"
"76","PAOK Thessaloniki","Gre","Red Star Belgrade","YUG","1-0","CUP WINNERS CUP","Round 1","1975"
"77","PAOK Thessaloniki","Gre","Red Star Belgrade","YUG","0-2","CUP WINNERS CUP","Round 1","1975"
"78","PSV Eindhoven","Ned","Ards FC","Nir","10-0","CUP WINNERS CUP","Round 1","1975"
"79","PSV Eindhoven","Ned","Ards FC","Nir","4-1","CUP WINNERS CUP","Round 1","1975"
"80","Fram Reykjavik","Isl","Real Madrid","Esp","0-2","CUP WINNERS CUP","Round 1","1975"
"81","Fram Reykjavik","Isl","Real Madrid","Esp","0-6","CUP WINNERS CUP","Round 1","1975"
"82","Benfica","Por","Vanløse IF","Den","4-0","CUP WINNERS CUP","Round 1","1975"
"83","Benfica","Por","Vanløse IF","Den","4-1","CUP WINNERS CUP","Round 1","1975"
"84","Eintracht Frankfurt","Ger","AS Monaco","Fra","3-0","CUP WINNERS CUP","Round 1","1975"
"85","Eintracht Frankfurt","Ger","AS Monaco","Fra","2-2","CUP WINNERS CUP","Round 1","1975"
"86","Liverpool","Eng","Ferencváros","Hun","1-1","CUP WINNERS CUP","Round 2","1975"
"87","Liverpool","Eng","Ferencváros","Hun","0-0","CUP WINNERS CUP","Round 2","1975"
"88","Dundee United","Sco","Bursaspor","Tur","0-0","CUP WINNERS CUP","Round 2","1975"
"89","Dundee United","Sco","Bursaspor","Tur","0-1","CUP WINNERS CUP","Round 2","1975"
"90","Real Madrid","Esp","Austria Wien","Aut","3-0","CUP WINNERS CUP","Round 2","1975"
"91","Real Madrid","Esp","Austria Wien","Aut","2-2","CUP WINNERS CUP","Round 2","1975"
"92","Gwardia Warsaw","Pol","PSV Eindhoven","Ned","1-5","CUP WINNERS CUP","Round 2","1975"
"93","Gwardia Warsaw","Pol","PSV Eindhoven","Ned","0-3","CUP WINNERS CUP","Round 2","1975"
"94","Carl Zeiss Jena","GDR","Benfica","Por","1-1","CUP WINNERS CUP","Round 2","1975"
"95","Carl Zeiss Jena","GDR","Benfica","Por","0-0","CUP WINNERS CUP","Round 2","1975"
"96","Avenir Beggen","Lux","Red Star Belgrade","YUG","1-6","CUP WINNERS CUP","Round 2","1975"
"97","Avenir Beggen","Lux","Red Star Belgrade","YUG","1-5","CUP WINNERS CUP","Round 2","1975"
"98","Malmö FF","Swe","Reipas Lahti","Fin","3-1","CUP WINNERS CUP","Round 2","1975"
"99","Malmö FF","Swe","Reipas Lahti","Fin","0-0","CUP WINNERS CUP","Round 2","1975"
"100","Eintracht Frankfurt","Ger","Dinamo Kiev","URS","2-3","CUP WINNERS CUP","Round 2","1975"
"101","Eintracht Frankfurt","Ger","Dinamo Kiev","URS","1-2","CUP WINNERS CUP","Round 2","1975"
"102","Real Madrid","Esp","Red Star Belgrade","YUG","2-0","CUP WINNERS CUP","Quarter Finals","1975"
"103","Real Madrid","Esp","Red Star Belgrade","YUG","0-2","CUP WINNERS CUP","Quarter Finals","1975"
"104","PSV Eindhoven","Ned","Benfica","Por","0-0","CUP WINNERS CUP","Quarter Finals","1975"
"105","PSV Eindhoven","Ned","Benfica","Por","2-1","CUP WINNERS CUP","Quarter Finals","1975"
"106","Malmö FF","Swe","Ferencváros","Hun","1-3","CUP WINNERS CUP","Quarter Finals","1975"
"107","Malmö FF","Swe","Ferencváros","Hun","1-1","CUP WINNERS CUP","Quarter Finals","1975"
"108","Bursaspor","Tur","Dinamo Kiev","URS","0-1","CUP WINNERS CUP","Quarter Finals","1975"
"109","Bursaspor","Tur","Dinamo Kiev","URS","0-2","CUP WINNERS CUP","Quarter Finals","1975"
"110","Ferencváros","Hun","Red Star Belgrade","YUG","2-1","CUP WINNERS CUP","Semi Finals","1975"
"111","Ferencváros","Hun","Red Star Belgrade","YUG","2-2","CUP WINNERS CUP","Semi Finals","1975"
"112","Dinamo Kiev","URS","PSV Eindhoven","Ned","3-0","CUP WINNERS CUP","Semi Finals","1975"
"113","Dinamo Kiev","URS","PSV Eindhoven","Ned","1-2","CUP WINNERS CUP","Semi Finals","1975"
"114","Dinamo Kiev","URS","Ferencváros","Hun","3-0","CUP WINNERS CUP","Final","1975"
"115","Olympique Lyon","Fra","Red Boys Differdange","Lux","7-0","UEFA CUP","Round 1","1975"
"116","Olympique Lyon","Fra","Red Boys Differdange","Lux","4-1","UEFA CUP","Round 1","1975"
"117","Valur Reykjavik","Isl","Portadown","Nir","0-0","UEFA CUP","Round 1","1975"
"118","Valur Reykjavik","Isl","Portadown","Nir","1-2","UEFA CUP","Round 1","1975"
"119","Derby County","Eng","Servette FC Genève","Sui","4-1","UEFA CUP","Round 1","1975"
"120","Derby County","Eng","Servette FC Genève","Sui","2-1","UEFA CUP","Round 1","1975"
"121","Ipswich Town","Eng","FC Twente Enschede","Ned","2-2","UEFA CUP","Round 1","1975"
"122","Ipswich Town","Eng","FC Twente Enschede","Ned","1-1","UEFA CUP","Round 1","1975"
"123","Stoke City","Eng","Ajax","Ned","1-1","UEFA CUP","Round 1","1975"
"124","Stoke City","Eng","Ajax","Ned","0-0","UEFA CUP","Round 1","1975"
"125","RWD Molenbeek","Bel","Dundee FC","Sco","1-0","UEFA CUP","Round 1","1975"
"126","RWD Molenbeek","Bel","Dundee FC","Sco","4-2","UEFA CUP","Round 1","1975"
"127","Rosenborg BK","Nor","Hibernian","Sco","2-3","UEFA CUP","Round 1","1975"
"128","Rosenborg BK","Nor","Hibernian","Sco","1-9","UEFA CUP","Round 1","1975"
"129","FC Porto","Por","Wolverhampton Wanderers","Eng","4-1","UEFA CUP","Round 1","1975"
"130","FC Porto","Por","Wolverhampton Wanderers","Eng","1-3","UEFA CUP","Round 1","1975"
"131","Etar Veliko Tarnovo","Bul","Internazionale","Ita","0-0","UEFA CUP","Round 1","1975"
"132","Etar Veliko Tarnovo","Bul","Internazionale","Ita","0-3","UEFA CUP","Round 1","1975"
"133","Górnik Zabrze","Pol","Partizan Belgrade","YUG","2-2","UEFA CUP","Round 1","1975"
"134","Górnik Zabrze","Pol","Partizan Belgrade","YUG","0-3","UEFA CUP","Round 1","1975"
"135","Start Kristiansand","Nor","Djurgårdens IF","Swe","1-2","UEFA CUP","Round 1","1975"
"136","Start Kristiansand","Nor","Djurgårdens IF","Swe","0-5","UEFA CUP","Round 1","1975"
"137","Boluspor","Tur","Dinamo Bucuresti","Rom","0-1","UEFA CUP","Round 1","1975"
"138","Boluspor","Tur","Dinamo Bucuresti","Rom","0-3","UEFA CUP","Round 1","1975"
"139","Spartak Moscow","URS","Velez Mostar","YUG","3-1","UEFA CUP","Round 1","1975"
"140","Spartak Moscow","URS","Velez Mostar","YUG","0-2","UEFA CUP","Round 1","1975"
"141","Besiktas","Tur","Steagul Rosu Brasov","Rom","2-0","UEFA CUP","Round 1","1975"
"142","Besiktas","Tur","Steagul Rosu Brasov","Rom","0-3","UEFA CUP","Round 1","1975"
"143","Wacker Innsbruck","Aut","Borussia Mönchengladbach","Ger","2-1","UEFA CUP","Round 1","1975"
"144","Wacker Innsbruck","Aut","Borussia Mönchengladbach","Ger","0-3","UEFA CUP","Round 1","1975"
"145","Sturm Graz","Aut","Royal Antwerp","Bel","2-1","UEFA CUP","Round 1","1975"
"146","Sturm Graz","Aut","Royal Antwerp","Bel","0-1","UEFA CUP","Round 1","1975"
"147","Randers Freja","Den","Dynamo Dresden","GDR","1-1","UEFA CUP","Round 1","1975"
"148","Randers Freja","Den","Dynamo Dresden","GDR","0-0","UEFA CUP","Round 1","1975"
"149","Hamburger SV","Ger","Bohemians Dublin","Irl","3-0","UEFA CUP","Round 1","1975"
"150","Hamburger SV","Ger","Bohemians Dublin","Irl","1-0","UEFA CUP","Round 1","1975"
"151","Rapid Wien","Aut","Aris Thessaloniki","Gre","3-1","UEFA CUP","Round 1","1975"
"152","Rapid Wien","Aut","Aris Thessaloniki","Gre","0-1","UEFA CUP","Round 1","1975"
"153","Real Sociedad","Esp","Baník Ostrava","TCH","0-1","UEFA CUP","Round 1","1975"
"154","Real Sociedad","Esp","Baník Ostrava","TCH","0-4","UEFA CUP","Round 1","1975"
"155","Lokomotiv Plovdiv","Bul","ETO Györ","Hun","3-1","UEFA CUP","Round 1","1975"
"156","Lokomotiv Plovdiv","Bul","ETO Györ","Hun","1-3","UEFA CUP","Round 1","1975"
"157","Östers IF","Swe","Dinamo Moscow","URS","3-2","UEFA CUP","Round 1","1975"
"158","Östers IF","Swe","Dinamo Moscow","URS","1-2","UEFA CUP","Round 1","1975"
"159","FC Nantes","Fra","Legia Warsaw","Pol","2-2","UEFA CUP","Round 1","1975"
"160","FC Nantes","Fra","Legia Warsaw","Pol","1-0","UEFA CUP","Round 1","1975"
"161","Napoli","Ita","Videoton Fehérvár","Hun","2-0","UEFA CUP","Round 1","1975"
"162","Napoli","Ita","Videoton Fehérvár","Hun","1-1","UEFA CUP","Round 1","1975"
"163","FC Vorwärts Frankfurt","GDR","Juventus","Ita","2-1","UEFA CUP","Round 1","1975"
"164","FC Vorwärts Frankfurt","GDR","Juventus","Ita","0-3","UEFA CUP","Round 1","1975"
"165","Grasshoppers Zürich","Sui","Panathinaikos","Gre","2-0","UEFA CUP","Round 1","1975"
"166","Grasshoppers Zürich","Sui","Panathinaikos","Gre","1-2","UEFA CUP","Round 1","1975"
"167","Torino","Ita","Fortuna Düsseldorf","Ger","1-1","UEFA CUP","Round 1","1975"
"168","Torino","Ita","Fortuna Düsseldorf","Ger","1-3","UEFA CUP","Round 1","1975"
"169","1.FC Köln","Ger","KPV Kokkola","Fin","5-1","UEFA CUP","Round 1","1975"
"170","1.FC Köln","Ger","KPV Kokkola","Fin","4-1","UEFA CUP","Round 1","1975"
"171","FC Amsterdam","Ned","Hibernians FC","Mlt","5-0","UEFA CUP","Round 1","1975"
"172","FC Amsterdam","Ned","Hibernians FC","Mlt","7-0","UEFA CUP","Round 1","1975"
"173","KB København","Den","Atlético Madrid","Esp","3-2","UEFA CUP","Round 1","1975"
"174","KB København","Den","Atlético Madrid","Esp","0-4","UEFA CUP","Round 1","1975"
"175","Vitória Setúbal","Por","Real Zaragoza","Esp","1-1","UEFA CUP","Round 1","1975"
"176","Vitória Setúbal","Por","Real Zaragoza","Esp","0-4","UEFA CUP","Round 1","1975"
"177","Derby County","Eng","Atlético Madrid","Esp","2-2","UEFA CUP","Round 2","1975"
"178","Derby County","Eng","Atlético Madrid","Esp","2-2","UEFA CUP","Round 2","1975"
"179","Hibernian","Sco","Juventus","Ita","2-4","UEFA CUP","Round 2","1975"
"180","Hibernian","Sco","Juventus","Ita","0-4","UEFA CUP","Round 2","1975"
"181","Partizan Belgrade","YUG","Portadown","Nir","5-0","UEFA CUP","Round 2","1975"
"182","Partizan Belgrade","YUG","Portadown","Nir","1-1","UEFA CUP","Round 2","1975"
"183","FC Nantes","Fra","Baník Ostrava","TCH","1-0","UEFA CUP","Round 2","1975"
"184","FC Nantes","Fra","Baník Ostrava","TCH","0-2","UEFA CUP","Round 2","1975"
"185","Dinamo Bucuresti","Rom","1.FC Köln","Ger","1-1","UEFA CUP","Round 2","1975"
"186","Dinamo Bucuresti","Rom","1.FC Köln","Ger","2-3","UEFA CUP","Round 2","1975"
"187","ETO Györ","Hun","Fortuna Düsseldorf","Ger","2-0","UEFA CUP","Round 2","1975"
"188","ETO Györ","Hun","Fortuna Düsseldorf","Ger","0-3","UEFA CUP","Round 2","1975"
"189","Rapid Wien","Aut","Velez Mostar","YUG","1-1","UEFA CUP","Round 2","1975"
"190","Rapid Wien","Aut","Velez Mostar","YUG","0-1","UEFA CUP","Round 2","1975"
"191","Dynamo Dresden","GDR","Dinamo Moscow","URS","1-0","UEFA CUP","Round 2","1975"
"192","Dynamo Dresden","GDR","Dinamo Moscow","URS","0-1","UEFA CUP","Round 2","1975"
"193","Grasshoppers Zürich","Sui","Real Zaragoza","Esp","2-1","UEFA CUP","Round 2","1975"
"194","Grasshoppers Zürich","Sui","Real Zaragoza","Esp","0-5","UEFA CUP","Round 2","1975"
"195","Borussia Mönchengladbach","Ger","Olympique Lyon","Fra","1-0","UEFA CUP","Round 2","1975"
"196","Borussia Mönchengladbach","Ger","Olympique Lyon","Fra","5-2","UEFA CUP","Round 2","1975"
"197","Hamburger SV","Ger","Steagul Rosu Brasov","Rom","8-0","UEFA CUP","Round 2","1975"
"198","Hamburger SV","Ger","Steagul Rosu Brasov","Rom","2-1","UEFA CUP","Round 2","1975"
"199","FC Twente Enschede","Ned","RWD Molenbeek","Bel","2-1","UEFA CUP","Round 2","1975"
"200","FC Twente Enschede","Ned","RWD Molenbeek","Bel","1-0","UEFA CUP","Round 2","1975"
"201","Djurgårdens IF","Swe","Dukla Praha","TCH","0-2","UEFA CUP","Round 2","1975"
"202","Djurgårdens IF","Swe","Dukla Praha","TCH","1-3","UEFA CUP","Round 2","1975"
"203","Internazionale","Ita","FC Amsterdam","Ned","1-2","UEFA CUP","Round 2","1975"
"204","Internazionale","Ita","FC Amsterdam","Ned","0-0","UEFA CUP","Round 2","1975"
"205","Napoli","Ita","FC Porto","Por","1-0","UEFA CUP","Round 2","1975"
"206","Napoli","Ita","FC Porto","Por","1-0","UEFA CUP","Round 2","1975"
"207","Ajax","Ned","Royal Antwerp","Bel","1-0","UEFA CUP","Round 2","1975"
"208","Ajax","Ned","Royal Antwerp","Bel","1-2","UEFA CUP","Round 2","1975"
"209","Napoli","Ita","Baník Ostrava","TCH","0-2","UEFA CUP","Round 3","1975"
"210","Napoli","Ita","Baník Ostrava","TCH","1-1","UEFA CUP","Round 3","1975"
"211","Hamburger SV","Ger","Dynamo Dresden","GDR","4-1","UEFA CUP","Round 3","1975"
"212","Hamburger SV","Ger","Dynamo Dresden","GDR","2-2","UEFA CUP","Round 3","1975"
"213","Dukla Praha","TCH","FC Twente Enschede","Ned","3-1","UEFA CUP","Round 3","1975"
"214","Dukla Praha","TCH","FC Twente Enschede","Ned","0-5","UEFA CUP","Round 3","1975"
"215","Partizan Belgrade","YUG","1.FC Köln","Ger","1-0","UEFA CUP","Round 3","1975"
"216","Partizan Belgrade","YUG","1.FC Köln","Ger","1-5","UEFA CUP","Round 3","1975"
"217","Borussia Mönchengladbach","Ger","Real Zaragoza","Esp","5-0","UEFA CUP","Round 3","1975"
"218","Borussia Mönchengladbach","Ger","Real Zaragoza","Esp","4-2","UEFA CUP","Round 3","1975"
"219","FC Amsterdam","Ned","Fortuna Düsseldorf","Ger","3-0","UEFA CUP","Round 3","1975"
"220","FC Amsterdam","Ned","Fortuna Düsseldorf","Ger","2-1","UEFA CUP","Round 3","1975"
"221","Juventus","Ita","Ajax","Ned","1-0","UEFA CUP","Round 3","1975"
"222","Juventus","Ita","Ajax","Ned","1-2","UEFA CUP","Round 3","1975"
"223","Derby County","Eng","Velez Mostar","YUG","3-1","UEFA CUP","Round 3","1975"
"224","Derby County","Eng","Velez Mostar","YUG","1-4","UEFA CUP","Round 3","1975"
"225","Juventus","Ita","Hamburger SV","Ger","2-0","UEFA CUP","Quarter Finals","1975"
"226","Juventus","Ita","Hamburger SV","Ger","0-0","UEFA CUP","Quarter Finals","1975"
"227","1.FC Köln","Ger","FC Amsterdam","Ned","5-1","UEFA CUP","Quarter Finals","1975"
"228","1.FC Köln","Ger","FC Amsterdam","Ned","3-2","UEFA CUP","Quarter Finals","1975"
"229","Velez Mostar","YUG","FC Twente Enschede","Ned","1-0","UEFA CUP","Quarter Finals","1975"
"230","Velez Mostar","YUG","FC Twente Enschede","Ned","0-2","UEFA CUP","Quarter Finals","1975"
"231","Baník Ostrava","TCH","Borussia Mönchengladbach","Ger","0-1","UEFA CUP","Quarter Finals","1975"
"232","Baník Ostrava","TCH","Borussia Mönchengladbach","Ger","1-3","UEFA CUP","Quarter Finals","1975"
"233","FC Twente Enschede","Ned","Juventus","Ita","3-1","UEFA CUP","Semi Finals","1975"
"234","FC Twente Enschede","Ned","Juventus","Ita","1-0","UEFA CUP","Semi Finals","1975"
"235","1.FC Köln","Ger","Borussia Mönchengladbach","Ger","1-3","UEFA CUP","Semi Finals","1975"
"236","1.FC Köln","Ger","Borussia Mönchengladbach","Ger","0-1","UEFA CUP","Semi Finals","1975"
"237","Borussia Mönchengladbach","Ger","FC Twente Enschede","Ned","0-0","UEFA CUP","Final","1975"
"238","Borussia Mönchengladbach","Ger","FC Twente Enschede","Ned","5-1","UEFA CUP","Final","1975"
